Time,Ctrl,QPos,QVel
1.456000000000001,"-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0","-1.57448175886258,-2.2418322238797272,2.7311913637753324,-2.061223902853731,-1.5713732550383623,0.002773366660433787","0.038590215403260505,0.017073999565269494,0.08401195519691351,-0.0053766423607092126,0.006007134221620222,-0.028258765182121955"
1.458000000000001,"-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0","-1.5744062442171856,-2.2417988630736243,2.7313556573658215,-2.0612345838701707,-1.5713616930906538,0.002718020781459291","0.03775732269717567,0.016680403051520937,0.08214679524450565,-0.005340508219816795,0.0057809738542742165,-0.027672939487247875"
1.460000000000001,"-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0","-1.5743323070098276,-2.2417662051616873,2.73151644040003,-2.06124506235744,-1.5713503793273904,0.002663774664761736","0.036968603678941885,0.016328955968557112,0.08039151710404194,-0.005239243634627506,0.005656881631644276,-0.02712305834877754"
1.462000000000001,"-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0","-1.574260260721383,-2.2417341591193156,2.7316742394867464,-2.0612551425860417,-1.5713403151167413,0.0026105552798446215","0.03602314422235087,0.016023021185941597,0.07889954335817377,-0.005040114300779802,0.005032105324553775,-0.026609692458557117"
1.464000000000001,"-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0","-1.5741894468013231,-2.241702842733526,2.731828246049845,-2.061265369037641,-1.5713294760114946,0.0025584837279532327","0.03540696002995586,0.01565819289477609,0.07700328154926833,-0.005113225799604824,0.005419552623337473,-0.02603577594569449"
1.466000000000001,"-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0","-1.5741198426625207,-2.241672148839908,2.7319788801213587,-2.0612753696048833,-1.5713182414710922,0.0025074310359144225","0.03480206940118192,0.015346946809168318,0.07531703575675851,-0.005000283621199874,0.005617270201257406,-0.025526346019405018"
1.468000000000001,"-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0","-1.5740516378118268,-2.241642092301846,2.732126333062111,-2.061285145611857,-1.5713074848922925,0.0024573766901340396","0.034102425346941134,0.01502826903110094,0.07372647037617458,-0.0048880034867733605,0.005378289399782527,-0.02502717289019138"
1.470000000000001,"-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0","-1.5739848885247305,-2.2416126735737287,2.732270684788756,-2.0612947379323736,-1.5712971876055355,0.002408315485164337","0.0333746435481716,0.01470936405856384,0.07217586332268831,-0.004796160258352674,0.005148643378528478,-0.024530602484851376"
1.472000000000001,"-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0","-1.573919568670295,-2.2415838770422396,2.7324119889099907,-2.0613041639234075,-1.5712871998592306,0.0023602332476555152","0.03265992721780329,0.01439826574450199,0.07065206061720923,-0.004712995516923628,0.0049938731524230015,-0.024041118754410867"
1.474000000000001,"-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0","-1.5738556193128281,-2.241555682158777,2.732550296068929,-2.061313429608979,-1.5712774097527158,0.0023131118954084805","0.031974678733412656,0.014097441731216147,0.06915357946927034,-0.004632842785552634,0.00489505325740694,-0.023560676123517383"
1.476000000000001,"-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0","-1.5737929884732569,-2.2415280721826076,2.7326856601055036,-2.0613225385870693,-1.5712677859570254,0.0022669324265653435","0.031315419785594725,0.01380498808463032,0.0676820182872598,-0.004554489045324062,0.004811897845193527,-0.02308973442156849"
1.478000000000001,"-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0","-1.573731637655716,-2.241501033117309,2.7328181413297625,-2.0613314920991384,-1.5712583267547586,0.0022216753990763824","0.03067540877041629,0.013519532649463433,0.06624061212938637,-0.004476756034584646,0.004729601133372309,-0.022628513744480487"
1.480000000000001,"-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0","-1.5736715357520463,-2.241474553255292,2.7329477996701423,-2.061340292574956,-1.5712490357117468,0.0021773223104315596","0.03005095183479039,0.013239931008477847,0.06482917018998005,-0.004400237908997404,0.004645521505929634,-0.022176544322411382"
1.482000000000001,"-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0","-1.5736126790169689,-2.2414486127859585,2.7330747347908226,-2.0613489328024084,-1.5712399924938507,0.0021338594964705722","0.029428367538709747,0.012970234666766748,0.06346756034016855,-0.004320113726032001,0.004521608948000108,-0.02173140698049373"
1.484000000000001,"-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0","-1.573555069844402,-2.2414231486238814,2.733199166321713,-2.06135735473146,-1.5712311953715725,0.002091252610983771","0.028804586283383452,0.012732081038590786,0.06221576544502579,-0.004210964525651926,0.004398561139141561,-0.02130344274340066"
1.486000000000001,"-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0","-1.5734986014247239,-2.241398265171181,2.733320762809906,-2.0613657306091246,-1.571222468002341,0.0020495169145416316","0.028234209839050898,0.012441726350208994,0.06079824409654084,-0.00418793883237018,0.004363684615708185,-0.020867848221069768"
1.488000000000001,"-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0","-1.5734432855018592,-2.2413739107002897,2.733439731418876,-2.0613739536564832,-1.5712139127948217,0.002008611152871045","0.027657961432286358,0.01217723544547612,0.05948430448488319,-0.004111523679261939,0.004277603759680728,-0.02045288083529332"
