Time,QPos,QVel,Ctrl
1.364000000000001,"-1.5924170930585373,-2.235626980236151,2.7029734047016127,-2.067135567797936,-1.5726938343667602,-4.478080377230018e-09,0.7078623660955013,6.632978062813904e-05,0.7078572079609387,-0.6796429930256583,0.707862348863904,6.629727688763259e-05,0.7078585971006105,-0.6796429100132193","0.00023221789174796348,0.00019808766349743785,-0.00011902544674854326,-3.535699595733565e-05,8.351684204621444e-05,1.234002109999087e-09,2.656962413963927e-06,2.4983413932573414e-08,2.849376109493296e-06,-2.5196544786729876e-06,2.6310179407180592e-06,-2.2818360459119385e-08,2.4764714603216423e-06,-2.5720760658494273e-06","-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0,225.0"
1.374000000000001,"-1.5924148159786895,-2.235625037842454,2.7029722375680656,-2.0671359145275043,-1.5726930153877183,-4.4659742769630565e-09,0.7078623916423109,6.633002587658708e-05,0.7078572353911892,-0.6796430172449345,0.7078623741562641,6.629705332595553e-05,0.7078586208736386,-0.6796429347466155","0.00022105306318214734,0.0001885607978614037,-0.00011330160127244922,-3.366346120880808e-05,7.950882147859447e-05,1.176065403025734e-09,2.406238730889703e-06,2.3846876242711463e-08,2.588594021071932e-06,-2.2801135196261344e-06,2.381531102672618e-06,-2.1675126628347745e-08,2.2334731360568307e-06,-2.3300355926320455e-06","-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0,225.0"
1.384000000000001,"-1.5924126483803387,-2.2356231888673794,2.7029711265616982,-2.067136244648223,-1.572692235713766,-4.454436817168145e-09,0.7078624147785934,6.63302599551457e-05,0.7078572603125971,-0.6796430391615493,0.7078623970502294,6.629684095632169e-05,0.7078586423122635,-0.6796429571528374","0.00021042465725125913,0.0001794919319286206,-0.00010785286741744897,-3.2050765193204725e-05,7.569270567894457e-05,1.1207866402764406e-09,2.1792211427381385e-06,2.2758844739470475e-08,2.3520780718818342e-06,-2.063307034555064e-06,2.1556919021655865e-06,-2.059123728556012e-08,2.0138995196490334e-06,-2.11084831283994e-06","-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0,225.0"
1.394000000000001,"-1.592410585003219,-2.2356214288197958,2.7029700689847505,-2.067136558952988,-1.5726914934628033,-4.44344188697137e-09,0.7078624357322565,6.633048334202851e-05,0.7078572829585328,-0.6796430589940525,0.7078624177731342,6.629663919880915e-05,0.7078586616416008,-0.6796429774515942","0.00020030693615665282,0.000170859065551436,-0.00010266603610705669,-3.0515072006907915e-05,7.205934635543353e-05,1.068049602474219e-09,1.973666014283386e-06,2.1717616315236827e-08,2.1375506125242055e-06,-1.8670787127926066e-06,1.951259398545865e-06,-1.9563406534712022e-08,1.8155122716426824e-06,-1.9123520413440073e-06","-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0,225.0"
1.404000000000001,"-1.5924086208394685,-2.235619753424311,2.7029690622689944,-2.0671368581970646,-1.5726907868424664,-4.432964519376397e-09,0.7078624547096384,6.633069649795311e-05,0.7078573035404641,-0.6796430769402677,0.7078624365307693,6.629644750524966e-05,0.7078586790652482,-0.6796429958418135","0.00019067539371898337,0.00016264125365227918,-9.772853113256135e-05,-2.905272592609058e-05,6.860002768119277e-05,1.0177426206761953e-09,1.7875420785620657e-06,2.0721404238827045e-08,1.942948318867588e-06,-1.6894780560484021e-06,1.7662049339708102e-06,-1.85885912690326e-08,1.6362855531961687e-06,-1.7325900933186607e-06","-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0,225.0"
1.414000000000001,"-1.592406751121549,-2.235618158610927,2.702968103969532,-2.067137143099854,-1.5726901141458849,-4.422980846320526e-09,0.7078624718975493,6.63308998667053e-05,0.7078573222500217,-0.6796430931792607,0.7078624535094235,6.62962653572268e-05,0.707858694767333,-0.6796430125036148","0.00018150669675019804,0.00015481855576109137,-9.302837896104447e-05,-2.7660243092933915e-05,6.53064461859108e-05,9.697584421790078e-10,1.6190104952112176e-06,1.9768560417492976e-08,1.7664026742448994e-06,-1.528737659339953e-06,1.5986921469390427e-06,-1.766385513723088e-08,1.4743864714405458e-06,-1.5697913938286182e-06","-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0,225.0"
1.424000000000001,"-1.5924049713107413,-2.235616640505185,2.702967191758881,-2.0671374143465795,-1.5726894737476351,-4.413468054993198e-09,0.7078624874651208,6.633109387507239e-05,0.7078573392608677,-0.6796431078731124,0.7078624688777313,6.629609226484365e-05,0.7078587089143663,-0.6796430276000857","0.00017277862918127176,0.00014737198799100136,-8.855417997365503e-05,-2.6334303586777074e-05,6.217069154269955e-05,9.239941068686369e-10,1.4664064795933984e-06,1.8857414327107466e-08,1.6062214254657e-06,-1.383258792127389e-06,1.4470586136622917e-06,-1.678651743873056e-08,1.328156841123965e-06,-1.4223518377160186e-06","-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0,225.0"
1.434000000000001,"-1.5924032770861913,-2.235615195418787,2.702966323421349,-2.0671376725899,-1.5726888640998833,-4.404404345423827e-09,0.7078625015654807,6.633127893356009e-05,0.7078573547303916,-0.6796431211685339,0.7078624827883463,6.629592776458678e-05,0.7078587216569193,-0.679643041278892","0.00016447003883854417,0.00014028347731026667,-8.4295081066597e-05,-2.5071743769663877e-05,5.9185228226973104e-05,8.803508182349574e-10,1.3282229098704803e-06,1.7986349376315032e-08,1.4608712165578975e-06,-1.2515940677418545e-06,1.3097994790743382e-06,-1.5954012691378373e-08,1.196096028590757e-06,-1.2888190631878648e-06","-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0,225.0"
1.444000000000001,"-1.5924016643344736,-2.2356138198406623,2.7029654968476726,-2.0671379184514365,-1.5726882837287082,-4.3957688893769546e-09,0.707862514337267,6.633145543665123e-05,0.7078573688012413,-0.6796431331983195,0.7078624953794547,6.629577141779099e-05,0.7078587331311422,-0.6796430536737416","0.00015656078672019187,0.00013353581791193884,-8.024074953951036e-05,-2.3869549135159546e-05,5.6342878013936435e-05,8.387338122140443e-10,1.2030953533589812e-06,1.7153806832950512e-08,1.3289637825849726e-06,-1.1324328622050696e-06,1.185552476406807e-06,-1.5163925505006935e-08,1.0768466237837175e-06,-1.167878805804902e-06","-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0,225.0"
1.454000000000001,"-1.5924001291396561,-2.2356125104284628,2.702964710029913,-2.067138152523241,-1.5726877312305956,-4.38754179052037e-09,0.7078625259060003,6.633162376320168e-05,0.7078573816027124,-0.6796431440826667,0.7078625067761469,6.629562280943445e-05,0.7078587434601374,-0.6796430649057028","0.0001490316986892604,0.00012711262975795835,-7.63813482287434e-05,-2.2724847297975767e-05,5.3636803261286147e-05,7.990522328941323e-10,1.0897885609816959e-06,1.6358198457689922e-08,1.2092410482373975e-06,-1.0245898219061157e-06,1.0730843928572641e-06,-1.4414004451976444e-08,9.691802778535395e-07,-1.0583407870914577e-06","-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0,225.0"
1.464000000000001,"-1.5923986677738355,-2.2356112640004646,2.7029639610565974,-2.067138375369187,-1.5726872052690963,-4.379704045901922e-09,0.7078625363853265,6.633178427701703e-05,0.707857393252005,-0.6796431539303751,0.7078625170916579,6.629548154651373e-05,0.7078587527552027,-0.6796430750844028","0.00014186451942514524,0.00012099831902154725,-7.270751182406113e-05,-2.163490145895272e-05,5.106049094729533e-05,7.612189963429579e-10,9.87184252603727e-07,1.5598107001748467e-08,1.1005637428046195e-06,-9.269904719352282e-07,9.712789257357741e-07,-1.3702089957397071e-08,8.71986085947846e-07,-9.591275091211602e-07","-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0,225.0"
1.474000000000001,"-1.5923972766881287,-2.235610077527859,2.7029632481080914,-2.067138587526305,-1.5726867045716422,-4.372237508712971e-09,0.70786254587814,6.633193732710681e-05,0.7078574038553631,-0.6796431628399188,0.7078625264284912,6.629534725711198e-05,0.7078587611169576,-0.6796430843091078","0.00013504186856973482,0.00011517804047353067,-6.921032429740761e-05,-2.0597104042868958e-05,4.860773745861114e-05,7.25150664959612e-10,8.942699653731867e-07,1.4872020480238126e-08,1.0018996058437272e-06,-8.386635528560606e-07,8.791254957722132e-07,-1.3026203910722437e-08,7.842586806422041e-07,-8.692631943824249e-07","-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0,225.0"
1.484000000000001,"-1.5923959525040912,-2.235608948127411,2.7029625694521933,-2.0671387895060445,-1.57268622792651,-4.365124852325563e-09,0.7078625544776019,6.633208324816761e-05,0.7078574135091044,-0.6796431709004307,0.7078625348794352,6.629521958875586e-05,0.7078587686363595,-0.6796430926697036","0.00012854719895312973,0.00010963766158498888,-6.588129742881481e-05,-1.9608970696798775e-05,4.6272634047866375e-05,6.907673225288521e-10,8.10129169743566e-07,1.4178617144293837e-08,9.12313756042551e-07,-7.587287355442845e-07,7.957093575217697e-07,-1.2384407154013926e-08,7.050887225658978e-07,-7.878643951207431e-07","-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0,225.0"
1.494000000000001,"-1.5923946920055443,-2.2356078730544686,2.7029619234399385,-2.0671389817954875,-1.5726857741799292,-4.358349535618527e-09,0.7078625622680615,6.633222236116904e-05,0.7078574223005549,-0.6796431781925866,0.7078625425284841,6.629509820768642e-05,0.7078587753956275,-0.6796431002475832","0.0001223647567608131,0.00010436372840629862,-6.271235033107999e-05,-1.8668134559248307e-05,4.404955298583382e-05,6.579924444657682e-10,7.339320114879695e-07,1.3516459706712755e-08,8.30958672263801e-07,-6.863905374811007e-07,7.202023440918996e-07,-1.177495795434553e-08,6.336536674884329e-07,-7.141316427371429e-07","-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0,225.0"
1.5040000000000011,"-1.5923934921307976,-2.235606849696311,2.7029613085016035,-2.0671391648584985,-1.5726853422333253,-4.351895769493225e-09,0.707862569325891,6.633235497364904e-05,0.7078574303088943,-0.6796431847894109,0.7078625494516714,6.629498279744778e-05,0.7078587814690738,-0.6796431071164545","0.00011647954366389229,9.934343305084043e-05,-5.9695789949439585e-05,-1.777234075187012e-05,4.193313433157676e-05,6.267527861224704e-10,6.649272718330456e-07,1.2884295192537954e-08,7.570673553821789e-07,-6.209277985667752e-07,6.518548805844649e-07,-1.1196080902910643e-08,5.692094730085963e-07,-6.473407935604834e-07","-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0,225.0"
1.5140000000000011,"-1.592392349965237,-2.2356058755658106,2.702960723142905,-2.067139339136826,-1.5726849310406925,-4.345748484629763e-09,0.7078625757202393,6.6332481380367e-05,0.7078574376059211,-0.6796431907569944,0.7078625557178241,6.629487305853703e-05,0.7078587869238612,-0.6796431133430597","0.0001108772806889443,9.456458272772024e-05,-5.682429250111969e-05,-1.691944115569343e-05,3.9918273316486644e-05,5.969782453486666e-10,6.024347833020575e-07,1.2280841481433751e-08,6.8994408713142e-07,-5.616876763000564e-07,5.899883259022121e-07,-1.064625738433837e-08,5.110830183646866e-07,-5.868358585891195e-07","-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0,225.0"
1.5240000000000011,"-1.592391262734272,-2.2356049482954035,2.7029601659413767,-2.067139505051146,-1.572684539606091,-4.339893300472918e-09,0.707862581513717,6.63326018633183e-05,0.7078574442567469,-0.6796431961551577,0.7078625613892449,6.629476870656045e-05,0.7078587918206827,-0.6796431189878398","0.00010554437381788561,9.001557027543591e-05,-5.4090885782154106e-05,-1.6107389425999846e-05,3.8000108317668354e-05,5.686017605122645e-10,5.458387739737056e-07,1.1704882810090403e-08,6.289588880234924e-07,-5.080802643993284e-07,5.339884130543843e-07,-1.0123959304829384e-08,4.586655730426479e-07,-5.32024035918847e-07","-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0,225.0"
1.5340000000000011,"-1.5923902277966182,-2.2356040656313447,2.7029596355429217,-2.0671396630020644,-1.5726841669812612,-4.334316495346891e-09,0.7078625867630147,6.633271669284862e-05,0.7078574503204242,-0.6796432010380427,0.7078625665223319,6.629466947223652e-05,0.7078587962143819,-0.6796431241055312","0.00010046788123263936,8.568534605476905e-05,-5.148893234077071e-05,-1.5334236205329228e-05,3.6174009383713075e-05,5.415591855635327e-10,4.945817582330301e-07,1.1155205592874005e-08,5.735408395004691e-07,-4.5957049954100486e-07,4.832990771448603e-07,-9.627721376834933e-09,4.1140653159748086e-07,-4.823671513808342e-07","-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0,225.0"
1.5440000000000011,"-1.5923892426379005,-2.2356032254282407,2.702959130658532,-2.0671398133710666,-1.5726838122633517,-4.329004977723069e-09,0.7078625915194634,6.633282612735869e-05,0.7078574558505142,-0.6796432054546535,0.7078625711681371,6.629457510005479e-05,0.7078588001545114,-0.6796431287456989","9.563548210878347e-05,8.156339122752865e-05,-4.9012113437798235e-05,-1.4598124585490446e-05,3.4435567277849625e-05,5.157891776057788e-10,4.4815899998267636e-07,1.0630718698812833e-08,5.231726278639072e-07,-4.156746026940237e-07,4.374169177404011e-07,-9.156252908623686e-09,3.6880798926705767e-07,-4.373791280084003e-07","-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0,225.0"
1.5540000000000012,"-1.592388304864564,-2.235602425643847,2.7029586500611593,-2.067139956521425,-1.5726834745927538,-4.323946258631383e-09,0.7078625958295414,6.633293041420376e-05,0.7078574608956034,-0.6796432094493439,0.7078625753728736,6.629448534778959e-05,0.7078588036858379,-0.6796431329532328","9.103544688807757e-05,7.763969230587057e-05,-4.665441376754726e-05,-1.3897285778836292e-05,3.2780583058189736e-05,4.91233089947895e-10,4.0611356880543103e-07,1.0130349246086582e-08,4.773855364432836e-07,-3.759545541307489e-07,3.9588626122174737e-07,-8.70826956631178e-09,3.3041946326988807e-07,-3.966191037792382e-07","-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0,225.0"
1.5640000000000012,"-1.5923874121980754,-2.235601664334109,2.7029581925827433,-2.067140092799062,-1.57268315315104,-4.319128425129368e-09,0.7078625997353342,6.633302979004771e-05,0.70785746549977,-0.6796432130622531,0.7078625791783733,6.62943999854828e-05,0.7078588068488,-0.6796431367687871","8.665660897688662e-05,7.39047168974729e-05,-4.441010692117283e-05,-1.323003497439397e-05,3.120505812557302e-05,4.678348666317343e-10,3.680317254209942e-07,9.652961877899195e-09,4.3575469150746156e-07,-3.40014336829083e-07,3.5829462004978663e-07,-8.282512265577285e-09,2.958338092749745e-07,-3.5968811997840275e-07","-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0,225.0"
1.5740000000000012,"-1.5923865624694025,-2.2356009396484473,2.702957757111375,-2.067140222533377,-1.572682847158997,-4.314540114808597e-09,0.7078626032749497,6.633312448115587e-05,0.707857469703006,-0.6796432163297149,0.707862582622503,6.629431879522476e-05,0.707858809679924,-0.6796431402291757","8.248833779898925e-05,7.034939063482549e-05,-4.227374153887396e-05,-1.2594767384320291e-05,2.970518472791727e-05,4.455409332073362e-10,3.3353890567813384e-07,9.197641330200957e-09,3.9789501292755555e-07,-3.0749439885592243e-07,3.2426859321400474e-07,-7.87792794170103e-09,2.6468263849491246e-07,-3.2622501783327666e-07","-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0,225.0"
1.5840000000000012,"-1.5923855965727307,-2.235600115895112,2.702957262108347,-2.067140370017937,-1.5726824993200814,-4.309321891166123e-09,0.7078626070874866,6.633323223061347e-05,0.7078574742685143,-0.6796432198407479,0.7078625863264806,6.629422658321512e-05,0.7078588126854628,-0.6796431439595529","7.775014565250019e-05,6.630800264952154e-05,-3.984529668182829e-05,-1.1872517094564108e-05,2.8000103645863623e-05,4.2017396914425866e-10,2.964098513287985e-07,8.67892030897403e-09,3.569522570070674e-07,-2.7253047800867585e-07,2.876703298423133e-07,-7.418766778757366e-09,2.3136842524076005e-07,-2.901888545947039e-07","-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0,225.0"
1.5960000000000012,"-1.5923848341785891,-2.2355994657005698,2.70295687139821,-2.0671404864399627,-1.5726822247558812,-4.305201094222825e-09,0.7078626099384072,6.633331736328768e-05,0.7078574777127338,-0.6796432224595852,0.7078625890916989,6.629415385770267e-05,0.7078588148981729,-0.6796431467515521","7.401018053781535e-05,6.311808061995796e-05,-3.7928485633850916e-05,-1.130233424336095e-05,2.6654143596047287e-05,4.001325134378076e-10,2.6866414668801895e-07,8.268662645502045e-09,3.26206577657619e-07,-2.464358746950641e-07,2.6034373361677874e-07,-7.056905234886976e-09,2.066459578015166e-07,-2.632470678532105e-07","-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0,225.0"
